bq2419x_charger_probe +0x4f0 -> 0xc02bf034 dev_err
bq2419x_charger_probe +0x504 -> 0xc0265e14 gpio_request
bq2419x_charger_probe +0x520 -> 0xc02bf034 dev_err
bq2419x_charger_probe +0x530 -> 0xc0265c04 gpio_direction_output
bq2419x_charger_probe +0x540 -> 0xc0265e14 gpio_request
bq2419x_charger_probe +0x55c -> 0xc02bf034 dev_err
bq2419x_charger_probe +0x56c -> 0xc0265d10 gpio_direction_input
bq2419x_charger_probe +0x574 -> 0xc0264d7c __gpio_to_irq
bq2419x_charger_probe +0x61c -> 0xc04185c0 bq2419x_config_power_on_reg
bq2419x_charger_probe +0x624 -> 0xc041877c bq2419x_config_current_reg
bq2419x_charger_probe +0x62c -> 0xc04187c8 bq2419x_config_prechg_term_current_reg
bq2419x_charger_probe +0x634 -> 0xc041883c bq2419x_config_voltage_reg
bq2419x_charger_probe +0x63c -> 0xc041888c bq2419x_config_term_timer_reg
bq2419x_charger_probe +0x644 -> 0xc04188d0 bq2419x_config_thernal_regulation_reg
bq2419x_charger_probe +0x688 -> 0xc00b2a08 wake_lock_init
bq2419x_charger_probe +0x6b4 -> 0xc0082004 init_timer_deferrable_key
bq2419x_charger_probe +0x6e0 -> 0xc0082004 init_timer_deferrable_key
bq2419x_charger_probe +0x73c -> 0xc0082004 init_timer_deferrable_key
bq2419x_charger_probe +0x74c -> 0xc01626e0 sysfs_create_group
bq2419x_charger_probe +0x764 -> 0xc02bef50 _dev_info
bq2419x_charger_probe +0x77c -> 0xc03895ec hiusb_charger_registe_notifier
bq2419x_charger_probe +0x794 -> 0xc02bf034 dev_err
bq2419x_charger_probe +0x79c -> 0xc038a330 get_charger_name
bq2419x_charger_probe +0x7d4 -> 0xc008da30 schedule_work
bq2419x_charger_probe +0x7f8 -> 0xc00c2c98 request_threaded_irq
bq2419x_charger_probe +0x81c -> 0xc02bf034 dev_err
bq2419x_charger_probe +0x834 -> 0xc00c1f08 free_irq
bq2419x_charger_probe +0x848 -> 0xc01623b0 sysfs_remove_group
bq2419x_charger_probe +0x850 -> 0xc02668cc gpio_free
bq2419x_charger_probe +0x85c -> 0xc00b2704 wake_lock_destroy
bq2419x_charger_probe +0x86c -> 0xc0056828 blockmux_set
bq2419x_charger_probe +0x884 -> 0xc02bf034 dev_err
bq2419x_charger_probe +0x88c -> 0xc00fd248 kfree
bq2419x_charger_remove +0x14 -> 0xc02c1b5c dev_get_drvdata
bq2419x_charger_remove +0x20 -> 0xc03895a4 hiusb_charger_unregiste_notifier
bq2419x_charger_remove +0x34 -> 0xc01623b0 sysfs_remove_group
bq2419x_charger_remove +0x40 -> 0xc00b2704 wake_lock_destroy
bq2419x_charger_remove +0x48 -> 0xc008244c del_timer_sync
bq2419x_charger_remove +0x5c -> 0xc0248860 _clear_bit
bq2419x_charger_remove +0x60 -> 0xc008c6d4 flush_scheduled_work
bq2419x_charger_remove +0x68 -> 0xc008ed28 cancel_delayed_work_sync
bq2419x_charger_remove +0x70 -> 0xc02668cc gpio_free
bq2419x_charger_remove +0x80 -> 0xc0056828 blockmux_set
bq2419x_charger_remove +0x98 -> 0xc02bf034 dev_err
bq2419x_charger_remove +0xa0 -> 0xc00fd248 kfree
